,Cluster,ID#,Balance,cc1_miles,cc2_miles,cc3_miles,Bonus_miles,Bonus_trans,Flight_miles_12mo,Flight_trans_12,Days_since_enroll,Award?
2427,1,2446,23226.0,1,1,1,2236.0,2,0.0,0.0,3343,1
2428,1,2447,203218.75,3,1,1,45907.0,22,500.0,1.0,3347,1
2429,1,2448,68012.0,1,1,1,247.0,3,0.0,0.0,3342,0
2430,1,2449,23589.0,1,1,1,0.0,0,0.0,0.0,3336,0
2431,1,2450,35033.0,1,1,1,1000.0,1,0.0,0.0,2913,0
2432,1,2451,19860.0,1,1,1,1500.0,5,0.0,0.0,3281,0
2433,1,2452,49588.0,1,1,1,4960.0,14,100.0,1.0,3299,0
2434,0,2453,111442.0,4,1,1,30368.0,19,0.0,0.0,3392,1
2435,0,2454,87402.0,4,1,1,41685.0,21,0.0,0.0,3306,0
2436,1,2455,21875.0,3,1,1,12398.0,15,0.0,0.0,3299,1
2437,2,2456,71459.0,4,1,1,36608.0,28,777.5,2.5,3312,0
2438,1,2457,34049.0,1,1,1,2030.0,8,0.0,0.0,3306,1
2439,1,2458,39759.0,1,1,1,100.0,1,100.0,1.0,3278,1
2440,1,2459,64138.0,3,1,1,22089.0,19,0.0,0.0,3257,0
2441,2,2460,83811.0,4,1,1,25936.0,15,500.0,1.0,3281,1
2442,1,2461,51864.0,2,1,1,6795.0,13,0.0,0.0,3279,0
2443,0,2462,168886.0,5,1,1,57626.25,21,200.0,1.0,3285,1
2444,1,2463,51730.0,1,1,1,2875.0,16,0.0,0.0,3264,0
2445,0,2464,118141.0,4,1,1,46521.0,11,0.0,0.0,3259,1
2446,0,2465,76060.0,4,1,1,33424.0,30,0.0,0.0,3263,1
2447,1,2466,25316.0,1,1,1,0.0,0,0.0,0.0,3258,0
2448,3,2467,16859.0,4,1,1,57626.25,38,777.5,2.5,3266,1
2449,2,2468,42236.0,1,1,1,8639.0,10,777.5,2.5,3259,0
2450,1,2469,3446.0,1,1,1,0.0,0,0.0,0.0,3245,0
2451,1,2470,26119.0,1,1,1,3189.0,6,0.0,0.0,3257,0
2452,0,2471,136732.0,5,1,1,57626.25,20,0.0,0.0,3252,1
2453,1,2472,14554.0,1,1,1,0.0,0,0.0,0.0,3237,0
2454,0,2473,165203.0,4,1,1,36666.0,20,0.0,0.0,3239,1
2455,0,2474,76513.0,4,1,1,45265.0,16,0.0,0.0,3235,1
2456,3,2475,137076.0,5,1,1,57626.25,24,777.5,2.5,3225,1
2457,1,2476,11952.0,1,1,1,0.0,0,0.0,0.0,3244,0
2458,1,2477,44742.0,1,1,1,2500.0,1,0.0,0.0,3217,1
2459,1,2478,94022.0,1,1,1,2585.0,14,0.0,0.0,3222,0
2460,1,2479,29287.0,1,1,1,0.0,0,0.0,0.0,3216,0
2461,0,2480,199273.0,5,1,1,57626.25,14,0.0,0.0,3217,0
2462,0,2481,114868.0,4,1,1,45996.0,22,0.0,0.0,3204,0
2463,1,2482,37335.0,3,1,1,19507.0,17,0.0,0.0,3202,1
2464,1,2483,45522.0,3,1,1,10728.0,13,0.0,0.0,3197,0
2465,0,2484,66524.0,4,1,1,34682.0,23,0.0,0.0,3188,0
2466,2,2485,38411.0,1,1,1,500.0,1,500.0,1.0,3190,0
2467,1,2486,38137.0,1,1,1,11050.0,3,50.0,1.0,3182,1
2468,1,2487,22077.0,1,1,1,1385.0,4,0.0,0.0,3187,0
2469,1,2488,65784.0,1,1,1,10953.0,38,0.0,0.0,3169,1
2470,1,2489,95916.0,3,1,1,11845.0,11,0.0,0.0,3182,0
2471,1,2490,122164.0,2,1,1,9944.0,16,0.0,0.0,3182,0
2472,3,2491,203218.75,4,1,1,57626.25,19,650.0,2.0,3173,1
2473,0,2492,200089.0,5,1,1,57626.25,21,300.0,2.0,3166,0
2474,0,2493,161453.0,3,1,1,38956.0,38,0.0,0.0,3158,0
2475,0,2494,135568.0,4,1,1,40051.0,21,0.0,0.0,3166,0
2476,1,2495,98339.0,3,1,1,16336.0,13,0.0,0.0,3145,0
2477,1,2496,26103.0,3,1,1,13692.0,18,0.0,0.0,3151,1
2478,1,2497,11133.0,1,1,1,0.0,0,0.0,0.0,3147,0
2479,1,2498,7011.0,3,1,1,19791.0,16,0.0,0.0,3152,1
2480,1,2499,177232.0,3,1,1,14787.0,13,0.0,0.0,3137,0
2481,1,2500,29298.0,3,1,1,24656.0,13,0.0,0.0,3141,1
2482,1,2501,35304.0,4,1,1,30532.0,13,0.0,0.0,3131,1
2483,1,2502,14952.0,1,1,1,250.0,1,250.0,1.0,3099,0
2484,1,2503,163315.0,1,1,1,8035.0,29,0.0,0.0,3120,0
2485,1,2504,23649.0,1,1,1,3250.0,16,0.0,0.0,3176,0
2486,2,2505,4460.0,1,1,1,4741.0,14,777.5,1.0,3113,1
2487,2,2506,169794.0,3,1,1,22824.0,19,767.0,2.0,3119,0
2488,1,2507,23781.0,1,1,1,50.0,1,50.0,1.0,3085,0
2489,0,2508,203218.75,5,1,1,57626.25,23,0.0,0.0,3082,1
2490,1,2509,34942.0,3,1,1,19016.0,13,0.0,0.0,3089,1
2491,1,2510,5970.0,1,1,1,1000.0,1,0.0,0.0,3091,0
2492,1,2511,192246.0,1,1,1,3170.0,5,500.0,1.0,3083,1
2493,1,2512,34103.0,3,1,1,34630.0,16,0.0,0.0,3115,1
2494,1,2513,142152.0,3,1,1,19464.0,13,0.0,0.0,3088,0
2495,1,2514,12713.0,1,1,1,0.0,0,0.0,0.0,3077,0
2496,1,2515,28848.0,1,1,1,0.0,0,0.0,0.0,3069,0
2497,1,2516,10940.0,1,1,1,0.0,0,0.0,0.0,3062,0
2498,1,2517,24372.0,1,1,1,255.0,1,255.0,1.0,3064,0
2499,1,2518,29005.0,1,1,1,90.0,3,0.0,0.0,3060,1
2500,0,2519,203218.75,5,1,1,57130.0,15,0.0,0.0,3069,0
2501,2,2520,30062.0,1,1,1,7373.0,10,777.5,2.5,3057,1
2502,1,2521,13117.0,1,1,1,1972.0,3,0.0,0.0,3027,0
2503,1,2522,86341.0,3,1,1,20991.0,16,0.0,0.0,3053,1
2504,1,2523,142810.0,1,1,1,8000.0,4,0.0,0.0,3049,1
2505,1,2524,8399.0,3,1,1,21136.0,13,0.0,0.0,3052,1
2506,2,2525,120622.0,4,1,1,25675.0,14,500.0,1.0,3040,0
2507,1,2526,86150.0,1,1,1,7600.0,34,100.0,1.0,3011,0
2508,1,2527,14079.0,2,1,1,6503.0,16,0.0,0.0,2999,1
2509,1,2528,10036.0,3,1,1,13959.0,16,0.0,0.0,3030,1
2510,1,2529,80737.0,1,1,1,2845.0,5,150.0,1.0,3028,1
2511,1,2530,25435.0,1,1,1,7147.0,32,0.0,0.0,3027,0
2512,1,2531,203218.75,1,1,1,1700.0,3,200.0,2.0,3000,1
2513,0,2532,85826.0,4,1,1,33678.0,29,0.0,0.0,3026,0
2514,1,2533,654.0,3,1,1,14967.0,10,0.0,0.0,3022,1
2515,1,2534,11525.0,1,1,1,0.0,0,0.0,0.0,3008,0
2516,2,2535,40204.0,1,1,1,850.0,3,350.0,2.0,3006,0
2517,1,2536,22963.0,1,1,1,0.0,0,0.0,0.0,2998,0
2518,1,2537,47165.0,1,1,1,4545.0,4,0.0,0.0,2992,1
2519,0,2538,103240.0,4,1,1,44627.0,29,50.0,1.0,2993,1
2520,1,2539,61737.0,2,1,1,6789.0,12,0.0,0.0,2921,0
2521,2,2540,25766.0,1,1,1,2548.0,16,100.0,2.0,2973,0
2522,3,2541,147090.0,4,1,1,35511.0,31,777.5,2.5,2927,1
2523,2,2542,79333.0,1,1,1,1500.0,3,777.5,2.5,2977,0
2524,1,2543,4923.0,1,1,1,305.0,2,0.0,0.0,2985,0
2525,0,2544,56687.0,4,1,1,48989.0,28,0.0,0.0,2973,1
2526,0,2545,203218.75,4,1,1,37408.0,19,0.0,0.0,2962,0
2527,1,2546,45149.0,1,1,1,21292.0,10,0.0,0.0,2949,0
2528,1,2547,57477.0,1,1,1,2607.0,4,0.0,0.0,3038,1
2529,1,2548,48265.0,1,1,1,1000.0,1,0.0,0.0,2951,0
2530,1,2549,34249.0,1,1,1,4100.0,12,0.0,0.0,2951,0
2531,0,2550,203218.75,4,1,1,48287.0,18,0.0,0.0,2958,0
2532,1,2551,25671.0,2,1,1,10513.0,12,0.0,0.0,2945,1
2533,1,2552,191583.0,3,1,1,25675.0,18,0.0,0.0,2950,1
2534,1,2553,90332.0,2,1,1,12845.0,25,0.0,0.0,2927,1
2535,1,2554,53532.0,4,1,1,30808.0,18,0.0,0.0,2927,1
2536,1,2555,71507.0,1,1,1,3750.0,6,0.0,0.0,2934,0
2537,1,2556,35196.0,1,1,1,0.0,0,0.0,0.0,2922,0
2538,1,2557,30034.0,1,1,1,15816.0,6,0.0,0.0,2908,0
2539,2,2558,47787.0,4,1,1,47223.0,21,450.0,1.0,2921,1
2540,1,2559,46967.0,1,1,1,2000.0,9,0.0,0.0,2888,0
2541,2,2560,103615.0,1,1,1,13668.0,15,777.5,2.5,2896,1
2542,1,2561,5110.0,1,1,1,0.0,0,0.0,0.0,2901,0
2543,0,2562,128927.0,5,1,1,57626.25,14,0.0,0.0,2882,0
2544,1,2563,5000.0,1,1,1,5000.0,1,0.0,0.0,2893,0
2545,1,2564,126701.0,3,1,1,20636.0,15,0.0,0.0,2878,0
2546,1,2565,34855.0,1,1,1,230.0,3,0.0,0.0,2882,0
2547,1,2566,34464.0,2,1,1,5312.0,5,0.0,0.0,2886,0
2548,0,2567,86638.0,4,1,1,45861.0,13,0.0,0.0,2867,1
2549,3,2568,140398.0,5,1,1,57626.25,26,777.5,2.5,2972,1
2550,1,2569,65812.0,1,1,1,185.0,2,0.0,0.0,2854,0
2551,2,2570,34177.0,2,1,1,7072.0,16,350.0,1.0,2867,0
2552,1,2571,58195.0,3,1,1,24808.0,13,0.0,0.0,2838,0
2553,1,2572,34781.0,3,1,1,11270.0,12,0.0,0.0,2859,1
2554,1,2573,22457.0,3,1,1,17579.0,15,0.0,0.0,2858,1
2555,1,2574,19996.0,1,1,1,500.0,1,0.0,0.0,3217,0
2556,1,2575,26256.0,1,1,1,2000.0,9,0.0,0.0,2847,0
2557,1,2576,42966.0,1,2,1,7734.0,6,0.0,0.0,2840,1
2558,1,2577,3129.0,1,1,1,0.0,0,0.0,0.0,2840,0
2559,0,2578,138008.0,4,1,1,34178.0,14,200.0,1.0,2962,0
2560,1,2579,9611.0,1,1,1,2250.0,3,0.0,0.0,2845,1
2561,0,2580,40702.0,4,1,1,39897.0,14,0.0,0.0,2826,1
2562,1,2581,105579.0,3,1,1,16332.0,12,0.0,0.0,2830,0
2563,1,2582,46654.0,1,1,1,3215.0,6,0.0,0.0,2830,0
2564,1,2583,203218.75,1,1,1,15700.0,8,200.0,1.0,2819,1
2565,1,2584,39715.0,3,1,1,17388.0,12,0.0,0.0,2826,0
2566,1,2585,199.0,1,1,1,0.0,0,0.0,0.0,2822,0
2567,1,2586,6345.0,2,1,1,7719.0,18,0.0,0.0,2805,1
2568,2,2587,72598.0,1,1,1,6090.0,8,777.5,1.0,2804,0
2569,2,2588,59805.0,1,1,1,2900.0,7,777.5,2.5,2802,0
2570,1,2589,10307.0,1,1,1,0.0,0,0.0,0.0,2808,1
2571,1,2590,37997.0,2,1,1,11073.0,5,0.0,0.0,2805,0
2572,1,2591,102083.0,3,1,1,12978.0,14,150.0,2.0,2780,0
2573,2,2592,104632.0,1,1,1,26700.0,10,777.5,2.5,2791,1
2574,1,2593,18260.0,1,1,1,500.0,1,0.0,0.0,2780,0
2575,1,2594,28484.0,1,1,1,350.0,3,0.0,0.0,2782,0
2576,1,2595,29105.0,1,1,1,5000.0,1,0.0,0.0,2774,0
2577,1,2596,49560.0,1,1,1,0.0,0,0.0,0.0,2770,0
2578,1,2597,29346.0,1,1,1,150.0,1,150.0,1.0,2773,0
2579,0,2598,75288.0,4,1,1,36866.0,20,0.0,0.0,2774,0
2580,1,2599,42366.0,2,1,1,6293.0,9,0.0,0.0,2770,0
2581,2,2600,151336.0,1,1,1,11400.0,6,777.5,2.5,2742,0
2582,1,2601,48363.0,1,1,1,790.0,3,0.0,0.0,2766,0
2583,1,2602,11529.0,3,1,1,15738.0,15,0.0,0.0,2768,1
2584,1,2603,61956.0,1,1,1,17500.0,2,0.0,0.0,2755,0
2585,2,2604,15378.0,1,1,1,25236.0,9,736.0,2.5,2741,1
2586,1,2605,85346.0,1,1,1,2835.0,3,0.0,0.0,2748,1
2587,1,2606,203218.75,1,1,1,2125.0,10,0.0,0.0,2740,0
2588,1,2607,66539.0,3,1,1,27894.0,17,0.0,0.0,2741,0
2589,2,2608,97131.0,4,1,1,33324.0,19,777.5,2.5,2727,1
2590,1,2609,14513.0,1,1,1,0.0,0,0.0,0.0,2731,0
2591,0,2610,203218.75,3,1,1,23256.0,30,0.0,0.0,2675,0
2592,1,2611,45742.0,1,1,1,7625.0,23,250.0,1.0,2712,0
2593,2,2612,39862.0,3,1,1,14152.0,18,350.0,2.0,2727,1
2594,0,2613,75132.0,4,1,1,53001.0,23,400.0,2.5,2720,1
2595,1,2614,91296.0,3,1,1,19057.0,16,0.0,0.0,2712,0
2596,1,2615,117290.0,1,1,1,1754.0,8,0.0,0.0,2717,0
2597,1,2616,75556.0,1,1,1,2790.0,6,0.0,0.0,2712,0
2598,1,2617,5103.0,1,1,1,5103.0,2,0.0,0.0,2697,0
2599,2,2618,10747.0,1,1,1,990.0,4,500.0,1.0,2697,1
2600,1,2619,31789.0,1,1,1,10220.0,17,0.0,0.0,2699,1
2601,1,2620,59515.0,1,1,1,3170.0,5,0.0,0.0,2705,0
2602,1,2621,86913.0,2,1,1,23705.0,6,0.0,0.0,2691,0
2603,2,2622,49129.0,2,1,1,16921.0,18,500.0,1.0,2692,1
2604,0,2623,135408.0,5,1,1,57626.25,15,607.0,1.0,2697,1
2605,1,2624,41152.0,1,1,1,3250.0,19,0.0,0.0,2669,0
2606,1,2625,145750.0,2,1,1,10986.0,12,0.0,0.0,2531,0
2607,1,2626,7041.0,1,1,1,1747.0,12,0.0,0.0,2718,1
2608,3,2627,203218.75,4,1,1,54625.0,35,777.5,2.5,2676,0
2609,1,2628,44514.0,1,1,1,3577.0,13,0.0,0.0,2657,0
2610,1,2629,96490.0,1,1,1,2000.0,1,0.0,0.0,2665,1
2611,2,2630,45050.0,1,1,1,4875.0,10,500.0,1.0,2669,1
2612,0,2631,91048.0,4,1,1,51580.0,20,100.0,1.0,2669,1
2613,2,2632,20352.0,1,1,1,1900.0,5,500.0,1.0,2658,0
2614,1,2633,34294.0,3,1,1,17683.0,14,0.0,0.0,2661,1
2615,0,2634,59696.0,5,1,1,57626.25,22,500.0,1.0,2654,1
2616,1,2635,106155.0,1,1,1,0.0,0,0.0,0.0,2657,0
2617,1,2636,29244.0,2,1,1,6252.0,13,0.0,0.0,2650,0
2618,1,2637,27592.0,1,1,1,335.0,3,0.0,0.0,2633,0
2619,1,2638,16128.0,1,1,1,475.0,3,0.0,0.0,2643,0
2620,2,2640,51353.0,1,1,1,8114.0,16,777.5,2.5,2637,1
2621,1,2641,203218.75,2,1,1,30208.0,14,0.0,0.0,2629,1
2622,1,2642,7456.0,1,1,1,0.0,0,0.0,0.0,2635,0
2623,1,2643,33604.0,3,1,1,13619.0,16,0.0,0.0,2633,0
2624,1,2644,24803.0,1,1,1,0.0,0,0.0,0.0,2623,0
2625,1,2645,58411.0,1,1,1,2500.0,1,0.0,0.0,2619,1
2626,1,2646,3273.0,1,1,1,500.0,1,0.0,0.0,2749,0
2627,1,2647,28480.0,1,1,1,2644.0,6,0.0,0.0,2628,0
2628,1,2648,46706.0,1,1,1,3344.0,16,0.0,0.0,2609,0
2629,1,2649,102230.0,1,1,1,3406.0,5,500.0,1.0,2620,0
2630,1,2650,12096.0,1,1,1,50.0,1,50.0,1.0,2607,0
2631,1,2651,118487.0,1,1,1,3388.0,14,0.0,0.0,2592,0
2632,1,2652,20518.0,2,1,1,5580.0,10,0.0,0.0,2600,0
2633,2,2653,6280.0,1,1,1,1220.0,6,200.0,2.0,2578,1
2634,1,2654,11700.0,1,1,1,0.0,0,0.0,0.0,2585,0
2635,1,2655,391.0,1,1,1,9000.0,1,0.0,0.0,2581,1
2636,1,2656,78305.0,1,1,1,130.0,3,0.0,0.0,2580,0
2637,1,2657,145214.0,1,1,1,3500.0,4,500.0,1.0,2560,1
2638,0,2658,137760.0,5,1,1,57626.25,13,0.0,0.0,2580,0
2639,0,2659,88563.0,4,1,1,42410.0,27,0.0,0.0,2567,0
2640,1,2660,25748.0,1,1,1,0.0,0,0.0,0.0,2566,0
2641,1,2661,27102.0,3,1,1,27102.0,9,0.0,0.0,2563,0
2642,2,2662,25824.0,3,1,1,17760.0,20,750.0,2.0,2559,1
2643,2,2663,23054.0,1,1,1,400.0,3,300.0,2.0,2553,0
2644,1,2664,29150.0,3,1,1,13952.0,14,0.0,0.0,2544,1
2645,1,2665,37529.0,4,1,1,25706.0,14,0.0,0.0,2558,1
2646,1,2666,7515.0,2,1,1,13681.0,18,0.0,0.0,2552,1
2647,1,2667,194576.0,4,1,1,41315.0,16,550.0,1.0,2539,1
2648,1,2668,24265.0,1,1,1,1854.0,12,0.0,0.0,2550,0
2649,1,2669,16773.0,1,1,1,140.0,2,0.0,0.0,2525,0
2650,2,2670,5432.0,1,1,1,1000.0,2,777.5,2.0,2535,1
2651,2,2671,110480.0,4,1,1,44191.0,22,500.0,1.0,2539,1
2652,2,2672,86273.0,3,1,1,35304.0,15,500.0,1.0,2523,0
2653,1,2673,20674.0,3,1,1,16876.0,22,0.0,0.0,2528,1
2654,1,2674,8335.0,1,1,1,3750.0,16,0.0,0.0,2522,0
2655,1,2675,40893.0,1,1,1,1130.0,3,0.0,0.0,2518,0
2656,2,2676,203218.75,1,1,1,14350.0,28,777.5,2.5,2511,1
2657,2,2677,61081.0,4,1,1,37682.0,21,777.5,2.5,2509,0
2658,2,2678,27438.0,1,1,1,2528.0,6,777.5,2.5,2490,0
2659,1,2679,14748.0,1,1,1,2210.0,7,0.0,0.0,2497,1
2660,1,2680,49514.0,1,1,1,4500.0,22,0.0,0.0,2569,0
2661,1,2681,7457.0,1,1,1,17131.0,5,0.0,0.0,2496,1
2662,1,2682,97193.0,2,1,1,13338.0,12,0.0,0.0,2502,0
2663,1,2683,68456.0,2,1,1,6317.0,5,0.0,0.0,2488,0
2664,1,2684,123842.0,3,1,1,24295.0,14,0.0,0.0,2500,0
2665,0,2685,61285.0,5,1,1,55027.0,22,0.0,0.0,2412,1
2666,1,2686,20157.0,1,1,1,1450.0,3,150.0,1.0,2455,0
2667,1,2687,41073.0,3,1,1,13993.0,20,0.0,0.0,2493,0
2668,1,2688,21784.0,2,1,1,6208.0,14,0.0,0.0,2483,0
2669,1,2689,12868.0,1,1,1,1875.0,8,0.0,0.0,2483,0
2670,0,2690,147862.0,4,1,1,44783.0,14,0.0,0.0,2426,1
2671,2,2691,11836.0,1,1,1,5075.0,14,350.0,1.0,2479,1
2672,2,2692,25681.0,1,1,1,14941.0,20,777.5,2.5,2468,1
2673,2,2693,203218.75,1,1,1,19314.0,17,777.5,2.5,2460,1
2674,0,2694,59704.0,4,2,1,57404.0,14,0.0,0.0,2440,0
2675,1,2695,75279.0,1,1,1,5375.0,21,0.0,0.0,2459,0
2676,2,2696,66681.0,1,1,1,4478.0,16,777.5,2.5,2465,0
2677,1,2697,72085.0,3,1,1,20310.0,12,150.0,1.0,2462,0
2678,1,2698,2039.0,1,1,1,0.0,0,0.0,0.0,2451,0
2679,1,2699,2214.0,1,1,1,0.0,0,0.0,0.0,2448,0
2680,1,2700,16208.0,1,1,1,0.0,0,0.0,0.0,2451,0
2681,1,2701,25829.0,1,1,1,1375.0,4,0.0,0.0,2444,0
2682,1,2702,83217.0,1,1,1,3679.0,4,0.0,0.0,2447,1
2683,1,2703,9520.0,3,1,1,12515.0,13,0.0,0.0,2438,1
2684,1,2704,103215.0,3,1,1,16726.0,14,0.0,0.0,2427,1
2685,0,2705,62629.0,4,1,1,36986.0,14,0.0,0.0,2438,0
2686,1,2706,45603.0,2,1,1,5964.0,13,0.0,0.0,2432,0
2687,1,2707,44792.0,2,1,1,9463.0,16,0.0,0.0,2430,0
2688,1,2708,97535.0,1,1,1,0.0,0,0.0,0.0,2418,0
2689,1,2709,60085.0,3,1,1,14714.0,17,0.0,0.0,2404,1
2690,1,2710,76938.0,3,1,1,23503.0,13,0.0,0.0,2422,1
2691,2,2711,2562.0,2,1,1,9075.0,11,777.5,2.5,2412,1
2692,1,2712,7685.0,1,1,1,500.0,4,0.0,0.0,2406,0
2693,0,2713,102942.0,5,1,1,56780.0,18,0.0,0.0,2405,0
2694,1,2714,7029.0,1,1,1,495.0,3,0.0,0.0,2565,1
2695,1,2715,2119.0,1,1,1,0.0,0,0.0,0.0,2399,0
2696,2,2717,203218.75,1,1,1,31000.0,37,777.5,2.5,2395,1
2697,1,2719,77753.0,3,1,1,12483.0,13,0.0,0.0,2377,0
2698,2,2720,171637.0,1,1,1,4300.0,8,777.5,2.5,2364,0
2699,2,2721,35243.0,2,1,1,10046.0,15,777.5,2.5,2356,0
2700,1,2722,46186.0,2,1,1,9744.0,14,0.0,0.0,2364,0
2701,1,2723,54810.0,3,1,1,19665.0,21,0.0,0.0,2368,0
2702,1,2724,25637.0,1,1,1,445.0,3,0.0,0.0,2367,0
2703,1,2725,35088.0,1,1,1,320.0,2,0.0,0.0,2362,0
2704,2,2726,73899.0,1,1,1,2745.0,14,500.0,1.0,2362,0
2705,1,2727,81171.0,1,1,1,3700.0,4,100.0,1.0,2348,0
2706,2,2728,39418.0,1,1,1,700.0,3,200.0,2.0,2343,0
2707,1,2729,62124.0,1,1,1,0.0,0,0.0,0.0,2355,1
2708,1,2730,14134.0,1,1,1,2125.0,9,0.0,0.0,2312,1
2709,3,2731,203218.75,4,1,1,57626.25,38,777.5,2.5,2329,1
2710,1,2732,20353.0,1,1,1,1729.0,5,0.0,0.0,2298,0
2711,0,2733,93154.0,4,1,1,30752.0,21,0.0,0.0,2333,1
2712,1,2734,9492.0,1,1,1,781.0,6,250.0,1.0,2320,0
2713,2,2735,18369.0,1,1,1,800.0,4,700.0,2.5,2327,0
2714,1,2736,32824.0,1,1,1,1660.0,5,100.0,1.0,2339,1
2715,3,2737,109416.0,5,1,1,57626.25,38,777.5,2.5,2327,1
2716,1,2738,28312.0,1,1,1,1726.0,13,0.0,0.0,2335,1
2717,1,2739,78462.0,3,1,1,20291.0,14,0.0,0.0,2311,0
2718,1,2740,32740.0,1,1,1,10722.0,4,0.0,0.0,2315,1
2719,1,2741,57293.0,1,1,1,1000.0,1,0.0,0.0,2319,0
2720,1,2742,174743.0,1,1,1,27460.0,12,0.0,0.0,2326,0
2721,1,2743,59486.0,1,1,1,3517.0,4,0.0,0.0,2315,1
2722,1,2744,203218.75,2,1,1,11238.0,12,0.0,0.0,2294,1
2723,1,2745,56805.0,3,1,1,16617.0,17,0.0,0.0,2307,0
2724,1,2746,203218.75,1,1,1,1000.0,1,0.0,0.0,2298,0
2725,1,2747,18545.0,3,1,1,25053.0,22,0.0,0.0,2304,1
2726,1,2748,5570.0,1,1,1,9094.0,26,0.0,0.0,2287,1
2727,2,2749,44690.0,3,1,1,24779.0,15,777.5,2.0,2297,1
2728,0,2750,127835.0,4,1,1,52700.0,21,0.0,0.0,2301,1
2729,0,2751,32540.0,4,1,1,44283.0,17,100.0,1.0,2297,1
2730,0,2752,54396.0,4,1,1,34007.0,16,0.0,0.0,2283,0
2731,0,2753,162840.0,5,1,1,57382.0,15,0.0,0.0,2277,0
2732,2,2754,109441.0,1,1,1,6500.0,10,777.5,2.5,2237,1
2733,1,2755,7369.0,1,1,1,0.0,0,0.0,0.0,2277,0
2734,1,2756,16378.0,1,1,1,0.0,0,0.0,0.0,2272,0
2735,1,2757,39859.0,1,1,1,3675.0,8,0.0,0.0,2272,0
2736,1,2758,44214.0,3,1,1,24928.0,13,0.0,0.0,2259,0
2737,1,2759,73102.0,3,1,1,18156.0,20,0.0,0.0,2272,1
2738,1,2760,3552.0,1,1,1,10597.0,17,0.0,0.0,2264,1
2739,1,2761,71593.0,3,1,1,22666.0,17,0.0,0.0,2266,0
2740,0,2762,74072.0,4,1,1,50272.0,38,0.0,0.0,2264,1
2741,1,2763,42970.0,1,2,1,7889.0,14,0.0,0.0,2256,0
2742,1,2764,23385.0,3,1,1,18303.0,15,150.0,1.0,2248,1
2743,0,2765,51176.0,4,1,1,40397.0,16,0.0,0.0,2243,0
2744,1,2766,12426.0,1,1,1,0.0,0,0.0,0.0,2238,0
2745,1,2767,10062.0,1,1,1,2000.0,9,0.0,0.0,2242,0
2746,1,2768,34790.0,1,1,1,0.0,0,0.0,0.0,2272,0
2747,2,2769,95759.0,1,1,1,9198.0,12,777.5,2.5,2231,0
2748,1,2770,51592.0,1,1,1,18678.0,9,0.0,0.0,2230,0
2749,1,2771,23294.0,1,1,1,420.0,4,0.0,0.0,2228,0
2750,1,2772,33398.0,3,1,1,14086.0,15,0.0,0.0,2223,0
2751,2,2773,203218.75,1,1,1,9030.0,19,777.5,2.5,2217,1
2752,0,2774,60250.0,3,1,1,43071.0,12,0.0,0.0,2214,1
2753,1,2775,81871.0,3,1,1,23068.0,20,0.0,0.0,2222,1
2754,1,2776,203218.75,1,1,1,700.0,3,200.0,2.0,2210,1
2755,1,2777,430.0,1,1,1,220.0,1,0.0,0.0,2196,0
2756,1,2778,75949.0,1,1,1,952.0,4,0.0,0.0,2195,0
2757,2,2779,44206.0,3,1,1,22598.0,14,500.0,1.0,2247,0
2758,2,2780,125274.0,1,1,1,3150.0,4,550.0,2.0,2194,1
2759,1,2781,104670.0,1,1,1,3993.0,12,0.0,0.0,2202,0
2760,1,2782,203218.75,1,1,1,5780.0,16,300.0,2.5,2192,1
2761,1,2783,28731.0,4,1,1,29782.0,11,0.0,0.0,2182,1
2762,1,2784,16965.0,1,1,1,2475.0,13,0.0,0.0,2182,0
2763,2,2785,50658.0,1,1,1,1600.0,3,500.0,1.0,2174,0
2764,2,2786,124681.0,1,1,1,23392.0,38,777.5,2.5,2173,1
2765,1,2787,74352.0,3,1,1,17868.0,15,0.0,0.0,2188,0
2766,0,2788,70308.0,4,1,1,41704.0,19,0.0,0.0,2186,1
2767,1,2789,98722.0,3,1,1,18012.0,19,50.0,1.0,2178,0
2768,1,2790,79020.0,1,1,1,3422.0,10,0.0,0.0,2179,0
2769,1,2791,28335.0,1,1,1,400.0,3,0.0,0.0,2161,0
2770,1,2792,22011.0,1,1,1,0.0,0,0.0,0.0,2167,0
2771,0,2793,49436.0,4,1,1,33836.0,13,0.0,0.0,2167,0
2772,1,2794,145072.0,1,1,1,15000.0,4,0.0,0.0,2152,1
2773,1,2795,8992.0,2,1,1,9113.0,11,0.0,0.0,2145,1
2774,1,2796,72497.0,3,1,1,24279.0,13,0.0,0.0,2161,0
2775,3,2797,187999.0,4,1,1,52429.0,38,777.5,2.5,2184,1
2776,1,2798,62335.0,1,1,1,500.0,1,0.0,0.0,2147,0
2777,1,2799,41556.0,3,1,1,26682.0,4,0.0,0.0,2131,0
2778,1,2800,15436.0,1,1,1,6147.0,13,0.0,0.0,2138,0
2779,1,2801,109618.0,3,1,1,14159.0,11,0.0,0.0,2138,0
2780,0,2802,182228.0,4,1,1,41048.0,12,0.0,0.0,2139,0
2781,1,2803,1000.0,1,1,1,0.0,0,0.0,0.0,2126,0
2782,1,2804,36699.0,1,1,1,2500.0,13,0.0,0.0,2119,0
2783,0,2805,135828.0,3,1,1,34495.0,28,450.0,2.0,2142,1
2784,1,2806,39098.0,3,1,1,18992.0,14,0.0,0.0,2129,0
